Time, Theta AF3,Alpha AF3,Low beta AF3,High beta AF3, Gamma AF3, Theta AF4,Alpha AF4,Low beta AF4,High beta AF4, Gamma AF4, Theta T7,Alpha T7,Low beta T7,High beta T7, Gamma T7, Theta T8,Alpha T8,Low beta T8,High beta T8, Gamma T8, Theta Pz,Alpha Pz,Low beta Pz,High beta Pz, Gamma Pz
1455546119.090094,3404.085674,3026.381381,526.733483,242.450307,32.196351,4801.356705,2641.030471,424.412360,158.759268,85.057244,205.257849,163.976431,59.888429,26.291628,10.342058,901.975499,620.644754,194.332082,116.722572,39.948309,905.277333,772.489051,454.140713,160.411082,26.473130
1455546119.532398,3404.085674,3026.381381,526.733483,242.450307,32.196351,4801.356705,2641.030471,424.412360,158.759268,85.057244,205.257849,163.976431,59.888429,26.291628,10.342058,901.975499,620.644754,194.332082,116.722572,39.948309,905.277333,772.489051,454.140713,160.411082,26.473130
1455546120.013555,2523.775556,1615.964878,480.661565,242.030597,84.458477,3474.663960,1990.761517,529.542315,114.195714,114.527061,82.599093,48.205727,42.846995,39.715823,16.234664,665.944261,329.444789,116.810788,61.207983,28.314900,478.109647,327.163662,117.032752,52.644908,30.766911
1455546120.590537,722.116032,145.876324,150.453665,14.943662,11.423903,310.993615,116.747624,61.394271,23.252292,14.379608,37.434380,16.428434,10.747642,3.826167,3.551203,310.749252,111.663206,58.066064,18.621477,7.538619,38.779841,13.012456,6.212460,2.808279,2.853811
1455546121.010727,722.116032,145.876324,150.453665,14.943662,11.423903,310.993615,116.747624,61.394271,23.252292,14.379608,37.434380,16.428434,10.747642,3.826167,3.551203,310.749252,111.663206,58.066064,18.621477,7.538619,38.779841,13.012456,6.212460,2.808279,2.853811
1455546121.511499,747.536332,249.022506,184.395697,118.390777,59.347546,1076.297656,493.111984,191.292855,267.513792,88.547034,143.347885,90.081392,36.877891,26.916900,14.001283,239.379464,230.728328,65.043170,50.351563,17.319366,198.737903,88.968870,30.703423,32.513523,17.775258
1455546122.090022,625.249958,356.386741,202.440926,186.334222,131.823136,1590.110586,1211.187865,256.959789,325.861068,142.544400,142.581088,107.690028,52.520090,47.231439,31.034700,353.059391,265.713505,112.874863,72.012787,42.148685,255.027758,171.472104,40.650977,43.604288,33.470455
1455546122.510718,213.617725,223.957590,105.341660,102.212584,209.840198,915.397023,649.658356,115.318351,117.437387,199.234042,66.405434,39.826821,33.928078,33.098257,46.465621,150.273438,116.444534,61.788750,37.451153,52.976690,136.495270,80.712919,35.973671,22.137809,38.829790
1455546123.010688,319.974333,163.683844,163.818184,112.020418,192.379919,1115.387204,522.406224,115.227109,153.674069,174.610715,26.144789,25.779794,15.508123,21.477269,47.258640,178.009033,122.102858,46.573477,34.679570,50.350748,159.331333,73.004279,25.414207,28.550245,33.463124
1455546123.589875,7041.539623,1271.479626,1030.349871,122.507174,167.362352,6307.066207,2169.975178,883.692691,129.455330,153.486255,370.884431,178.338638,154.353430,26.269601,43.374748,1717.186859,412.470502,148.542701,56.924965,42.436666,1073.867492,247.812087,69.625925,56.195547,34.535740
1455546124.010792,7041.539623,1271.479626,1030.349871,122.507174,167.362352,6307.066207,2169.975178,883.692691,129.455330,153.486255,370.884431,178.338638,154.353430,26.269601,43.374748,1717.186859,412.470502,148.542701,56.924965,42.436666,1073.867492,247.812087,69.625925,56.195547,34.535740
1455546124.510725,9240.250256,3347.918656,2265.308088,357.025108,129.611474,8698.054440,4611.395529,1296.157147,431.733839,180.717565,453.509400,330.880380,271.550519,33.606384,32.545659,2530.575815,699.636550,276.920648,139.376632,51.129230,1664.323759,1104.598015,709.496110,411.126549,228.982502
1455546125.090396,6301.390756,1599.973962,1277.233249,252.249361,83.038971,5352.055604,2552.225344,794.672269,329.363659,131.497283,286.633193,177.111498,130.731764,18.768811,19.081986,1894.266681,435.616128,233.261954,117.245851,33.583957,1188.358611,727.216074,594.121182,311.678804,181.893554
1455546125.510755,1260.836192,219.417096,597.675151,46.093149,34.287482,1109.197370,116.732368,138.630822,29.473444,23.866747,78.823069,30.551514,53.551130,10.104928,14.123575,321.415933,60.049645,147.577053,33.011982,19.249471,243.663662,36.569991,42.322728,15.633966,7.663053
1455546126.011765,1039.672714,173.728481,191.066813,118.665502,90.226288,2400.765622,177.290704,178.749270,103.629061,92.898910,82.998419,20.758543,32.205711,23.486549,41.292000,315.858179,34.803624,65.439878,50.181401,56.455117,289.086434,54.243634,74.771854,50.660523,11.101050
1455546126.591444,1966.163287,509.957884,191.546395,211.333832,68.237963,2906.176864,1044.922867,570.498530,148.299164,93.879763,228.605012,48.511154,40.017873,35.338444,25.882069,277.530861,67.395648,48.729057,44.701489,36.120295,948.227623,232.100097,169.494193,90.496043,20.839534
1455546127.009061,3777.959377,475.648842,210.084390,164.900039,47.898087,3206.218891,917.922039,570.110289,125.736902,85.952933,257.544650,63.688321,31.184419,30.457001,17.457599,564.166640,78.482242,105.848415,31.976144,23.380261,1572.259834,303.424565,158.880333,61.884004,20.862335
1455546127.517763,2273.001902,200.628211,143.385952,90.342663,26.138169,1706.882269,363.720859,260.349420,69.850646,48.524920,134.389546,42.513425,16.680203,15.863980,9.780323,391.082962,55.404762,89.927510,20.685587,12.937058,887.654600,98.585401,55.049656,25.314685,8.995913
1455546128.088256,2762.874286,860.328174,345.582045,187.448259,92.503698,2460.195505,181.723671,142.839896,173.411124,87.429821,240.603267,66.703323,49.766262,58.802270,18.917579,1087.693791,261.196195,70.256250,63.450568,36.385100,254.139283,213.768023,105.110994,34.059489,23.776461
